d,dK,hK,fu,rK,mb
2865,2865,2,650009006432*u - 34792183672319,31.8735610509237,1/2*sqrt(2865)
2866,11464,2,632988917119392*u - 33887083995464705,38.7549575141733,sqrt(2866)
2867,11468,2,14220*u + 761401,14.2360626168593,sqrt(2867)
2869,2869,1,3577464936120*u - 191619922383199,33.5796821356553,1/2*sqrt(2869)
2870,11480,4,1050*u + 56251,11.6307262781674,sqrt(2870)
2874,11496,2,2195970706482618460*u - 117725332133230187951,46.9080330718418,sqrt(2874)
2877,2877,2,69/2*u - 3701/2,8.21635825937960,1/2*sqrt(2877)
2878,11512,5,-15504*u - 831743,14.3244259584145,sqrt(2878)
2879,11516,1,18607961842297947359*u + 998434637950023682320,49.0458675449257,sqrt(2879)
2881,2881,1,-38292477752462042938155553247280377052*u + 2055346736886525497772061297653827626135,91.2144103694548,1/2*sqrt(2881)
2882,11528,2,19380*u - 1040401,14.5482639542847,sqrt(2882)
2885,2885,2,205/2*u - 11011/2,9.30665006036155,1/2*sqrt(2885)
2886,11544,4,-25936778*u + 1393362725,21.7481330696500,sqrt(2886)
2887,11548,1,-51125888148607765484951623395*u - 2747035409190545788711864083224,70.7812222675426,sqrt(2887)
2893,2893,1,5341992807/2*u - 287327712769/2,26.3838892576219,1/2*sqrt(2893)
2894,11576,3,129164*u + 6948495,16.4471828278887,sqrt(2894)
2895,11580,4,106337*u + 5721484,16.2528859508265,sqrt(2895)
2897,2897,1,109499611105*u - 5893683696868,30.0980495140888,1/2*sqrt(2897)
2899,11596,2,-528720409319530600743465*u - 28467555941785795192995326,59.3039544632283,sqrt(2899)
2901,2901,1,409361/2*u - 22048565/2,16.9087580783743,1/2*sqrt(2901)
2902,11608,3,87277450830*u + 4701654988901,29.8720828685210,sqrt(2902)
2903,11612,1,9321228581*u + 502223090328,27.6354574415241,sqrt(2903)
2905,2905,2,3263226890382300*u - 175881572341225001,40.4017344595956,1/2*sqrt(2905)
2906,11624,2,10470063061*u + 564413122435,27.7521994874539,sqrt(2906)
2909,2909,1,105423665/2*u - 5686040789/2,22.4612800237337,1/2*sqrt(2909)
2910,11640,4,18*u + 971,7.57147338369511,sqrt(2910)
2911,11644,2,-30026756219439444303*u - 1620054111830357848400,49.5298936844858,sqrt(2911)
2913,2913,7,-36*u + 1943,8.26513556371658,1/2*sqrt(2913)
2914,11656,12,-54*u - 2915,8.67077224992317,sqrt(2914)
2915,11660,8,-u + 54,4.68204548221464,sqrt(2915)
2917,2917,3,u - 54,4.68221694998290,1/2*sqrt(2917)
2918,11672,3,-54*u - 2917,8.67145812104663,sqrt(2918)
2919,11676,8,36*u + 1945,8.26616437052780,sqrt(2919)
2921,2921,1,1719112777396436156112*u - 92911644445956603418495,53.5790831152745,1/2*sqrt(2921)
2922,11688,6,18*u - 973,7.57353099867873,sqrt(2922)
2923,11692,2,-2715577875581379*u + 146817109455160238,40.2211112342818,sqrt(2923)
2926,11704,4,5053154310*u + 273337816949,27.0271214724340,sqrt(2926)
2927,11708,1,5179464003951385*u - 280218097643253024,40.8674917955935,sqrt(2927)
2929,2929,2,-66637062253352137*u + 3606413569545598920,43.4223926619381,1/2*sqrt(2929)
2930,11720,4,-10141*u + 548927,13.9088679231767,sqrt(2930)
2931,11724,2,-24703077977*u + 1337392792850,28.6148903381854,sqrt(2931)
2933,2933,1,2793/2*u - 151261/2,11.9267621004776,1/2*sqrt(2933)
2935,11740,2,-1669787541018408418035*u - 90461809170123218535124,53.5523618969543,sqrt(2935)
2937,2937,2,37820562748*u - 2049651193943,29.0418379258657,1/2*sqrt(2937)
2938,11752,4,14514*u - 786707,14.2687583387653,sqrt(2938)
2939,11756,1,-22142721389518585371*u + 1200413272526993988370,49.2301000247114,sqrt(2939)
2941,2941,6,-13/2*u + 705/2,6.55819981477743,1/2*sqrt(2941)
2942,11768,1,2958579303123524804488*u - 160473952316337413345343,54.1255657719705,sqrt(2942)
2945,2945,4,56*u - 3039,8.71243094640734,1/2*sqrt(2945)
2946,11784,2,-244661767012*u - 13279523115665,30.9103915299270,sqrt(2946)
2947,11788,2,1021480551432*u - 55452377383327,32.3396928837270,sqrt(2947)
2949,2949,1,74025891573/2*u - 4019953532785/2,29.0222914594840,1/2*sqrt(2949)
2951,11804,2,1305330093035*u - 70909586865324,32.5855739376039,sqrt(2951)
2953,2953,1,-4340261295760914758202517*u + 235856364224103722244902304,61.4184124059855,1/2*sqrt(2953)
2954,11816,2,23609578016*u - 1283197398015,28.5735232268851,sqrt(2954)
2955,11820,4,-11325*u + 615626,14.0235420958319,sqrt(2955)
2957,2957,1,-1097/2*u + 59653/2,10.9962997199205,1/2*sqrt(2957)
2958,11832,4,80*u + 4351,9.07130815007491,sqrt(2958)
2959,11836,2,153944414665166940*u + 8374066767391573799,44.2648184951958,sqrt(2959)
2962,11848,6,-59268*u - 3225617,15.6797819883025,sqrt(2962)
2963,11852,1,-52712166533142135*u - 2869304849494085026,43.1937486421662,sqrt(2963)
2965,2965,2,-128449/2*u + 6994281/2,15.7606033730932,1/2*sqrt(2965)
2966,11864,1,-86837226942*u + 4729241801125,29.8779331903984,sqrt(2966)
2967,11868,4,285*u - 15524,10.3432896720114,sqrt(2967)
2969,2969,1,309892726112026452245*u - 16885599383463379958668,51.8738952846266,1/2*sqrt(2969)
2971,11884,3,-8101163652987*u + 441569157521210,34.4145029464425,sqrt(2971)
2973,2973,1,-2064125/2*u + 112546877/2,18.5388803772643,1/2*sqrt(2973)
2974,11896,1,640650071344309501862374102447674521343024*u + 34937462649406244109666424857286099432356095,100.955280768156,sqrt(2974)
2977,2977,2,-35757303002161*u + 1950986085406896,35.9002585050549,1/2*sqrt(2977)
2978,11912,2,-2674*u - 145923,12.5839815448556,sqrt(2978)
2981,2981,3,5/2*u - 273/2,5.60945837731907,1/2*sqrt(2981)
2982,11928,4,130*u + 7099,9.56085638363860,sqrt(2982)
2983,11932,2,1644816669648900*u - 89834700747316249,39.7298948987127,sqrt(2983)
2985,2985,2,-771632408*u + 42158255071,25.1578435326239,1/2*sqrt(2985)
2986,11944,10,-2221*u + 121365,12.3997049934870,sqrt(2986)
2987,11948,2,2548*u + 139257,12.5372236063729,sqrt(2987)
2990,11960,4,-24158*u - 1320981,14.7870323809177,sqrt(2990)
2991,11964,2,11117572976350708*u + 608020462479257575,41.6421321122640,sqrt(2991)
2993,2993,6,-24*u + 1313,7.87321690984850,1/2*sqrt(2993)
2994,11976,2,-56168980692836*u + 3073423734187025,36.3547157385329,sqrt(2994)
2995,11980,2,-2531465773272*u + 138538497497759,33.2553165437647,sqrt(2995)
2998,11992,1,-505395470410258019579528970*u + 27672421205427535850325684101,66.1833809842765,sqrt(2998)
2999,11996,1,-7598474094718699*u + 416116196387217480,41.2628881149683,sqrt(2999)
3001,3001,1,-86871832084583873601621533570831549*u - 4758959166078874909404390921598306320,85.1462395100903,1/2*sqrt(3001)
3002,12008,2,-5332*u - 292143,13.2781458679582,sqrt(3002)
3003,12012,8,-5*u + 274,6.30627195697241,sqrt(3003)
3005,3005,2,11/2*u - 603/2,6.40191444650889,1/2*sqrt(3005)
3007,12028,4,-730153953*u - 40038809408,25.1062622364463,sqrt(3007)
3009,3009,2,22510219340*u - 1234783508951,28.5350639548063,1/2*sqrt(3009)
3010,12040,4,-575604*u + 31579631,17.9611700626729,sqrt(3010)
3011,12044,1,-2726067254254307194188447*u + 149586342603777656598640130,60.9630631810345,sqrt(3011)
3013,3013,1,-45346677/2*u + 2489115409/2,21.6351932268744,1/2*sqrt(3013)
3014,12056,8,-10*u + 549,7.00124479260869,sqrt(3014)
3017,3017,1,-23958587494071520*u + 1315978715892977151,42.4142595138915,1/2*sqrt(3017)
3018,12072,2,-33342948716*u + 1831739126447,28.9294341543732,sqrt(3018)
3019,12076,1,213895188053752098546071055592725565706690871236169789*u + 11752562541659941018442526415237539460392094825860314330,127.496813507703,sqrt(3019)
3021,3021,6,-1/2*u + 55/2,4.00700244267632,1/2*sqrt(3021)
3022,12088,1,-715080503387676916644252*u + 39309920653121065158848783,59.6266663333578,sqrt(3022)
3023,12092,3,55*u + 3024,8.70748289052076,sqrt(3023)
3026,12104,16,-u + 55,4.70056300017719,sqrt(3026)
3027,12108,4,-55*u - 3026,8.70814404760576,sqrt(3027)
3029,3029,4,-1/2*u + 55/2,4.00766359994195,1/2*sqrt(3029)
3030,12120,8,22*u - 1211,7.79234875364152,sqrt(3030)
3031,12124,2,-60146985826992027*u + 3311363339961862760,43.3370388442252,sqrt(3031)
3034,12136,4,-73635510*u + 4055973299,22.8166037006868,sqrt(3034)
3035,12140,6,11*u + 606,7.10002648586742,sqrt(3035)
3037,3037,1,-22910633/2*u + 1262581683/2,20.9564244164268,1/2*sqrt(3037)
3039,12156,2,10291769160627327625*u - 567355653318700203124,48.4806652160690,sqrt(3039)
3041,3041,1,1837581883045655029625*u - 101333935702437060876068,53.6658554905873,1/2*sqrt(3041)
3043,12172,4,-7791*u - 429778,13.6641712558406,sqrt(3043)
3045,3045,4,11/2*u - 607/2,6.40852607696862,1/2*sqrt(3045)
3046,12184,1,15547668115105561077642022265612613794549714209362*u - 858084803913933646792276518543893385687827805632645,117.971934577938,sqrt(3046)
3047,12188,6,-5*u - 276,6.31354476438738,sqrt(3047)
3049,3049,1,-641653630983894845799886516985041024493*u + 35430670275765809983489042732648396596180,94.0615436443374,1/2*sqrt(3049)
3053,3053,1,-63/2*u + 3481/2,8.15507480528521,1/2*sqrt(3053)
3054,12216,6,-6650*u + 367499,13.5076230571010,sqrt(3054)
3055,12220,4,18375*u + 1015624,14.5241609404441,sqrt(3055)
3057,3057,1,-53476396736620*u + 2956717664784599,36.3160033314932,1/2*sqrt(3057)
3058,12232,2,-3644302882260*u + 201526983840401,33.6300915837501,sqrt(3058)
3059,12236,4,124100*u - 6863751,16.4349118238281,sqrt(3059)
3061,3061,1,-4457774875278665/2*u + 246632211365741439/2,40.0466745990317,1/2*sqrt(3061)
3062,12248,3,498*u + 27557,10.9171590460226,sqrt(3062)
3063,12252,2,44226904484*u + 2447710449127,29.2193213735575,sqrt(3063)
3065,3065,2,-1726877*u + 95604128,19.0688737375657,1/2*sqrt(3065)
3066,12264,4,22610*u + 1251949,14.7333592755480,sqrt(3066)
3067,12268,1,363645296509166562391011303110863282485*u - 20138859064798731994238851418239777207226,93.4966170428049,sqrt(3067)
3070,12280,2,-213549427580319742026*u - 11832257143970394381611,51.5182635915324,sqrt(3070)
3071,12284,6,-12*u - 665,7.19293365589224,sqrt(3071)
3073,3073,1,50093891973498258238271190744*u - 2776937178639512026642007078623,70.7920485564262,1/2*sqrt(3073)
3074,12296,4,20245*u - 1122457,14.6241777710753,sqrt(3074)
3077,3077,2,17/2*u - 943/2,6.84906740717598,1/2*sqrt(3077)
3079,12316,1,-1021967678730302928114382808347749891*u + 56707696356679785946525966318147373960,87.6241204680807,sqrt(3079)
3081,3081,8,-148*u + 8215,9.70686420732685,1/2*sqrt(3081)
3082,12328,2,879621306039882*u + 48832848419533613,39.1203267852349,sqrt(3082)
3083,12332,1,-545357316089235*u + 30280839133349026,38.6424387161179,sqrt(3083)
3085,3085,2,119821/2*u - 6655191/2,15.7109077096249,1/2*sqrt(3085)
3086,12344,1,9656461256372*u + 536433588593295,34.6091110644913,sqrt(3086)
3089,3089,1,-120358704037480100216953*u + 6689389081410197026019960,57.8557119642126,1/2*sqrt(3089)
3090,12360,4,-2142*u - 119069,12.3806056165312,sqrt(3090)
3091,12364,2,843809949632200546432167*u + 46913101361185187371233770,59.8034863955796,sqrt(3091)
3093,3093,1,-3133/2*u + 174241/2,12.0681946773277,1/2*sqrt(3093)
3094,12376,4,-98876026314*u + 5499853978555,30.0288898390208,sqrt(3094)
3095,12380,2,-192346958132*u + 10700785269159,30.6944854249045,sqrt(3095)
3097,3097,1,2459152432067478310676940*u - 136853545181672549008645399,60.8741007531705,1/2*sqrt(3097)
3098,12392,2,896453945*u + 49896339893,25.3263606687360,sqrt(3098)
3099,12396,4,501*u + 27890,10.9291706608601,sqrt(3099)
3101,3101,1,-35711/2*u + 1988625/2,14.5029540031073,1/2*sqrt(3101)
3102,12408,4,19642*u + 1093973,14.5984737621461,sqrt(3102)
3103,12412,2,15576230136070851324*u + 867667325140497045977,48.9054872296808,sqrt(3103)
3106,12424,4,3435189348*u - 191448252305,26.6710305666599,sqrt(3106)
3107,12428,2,-15724065*u - 876466774,21.2845565345800,sqrt(3107)
3109,3109,1,-111402888773665*u + 6211647661990218,37.0583497602158,1/2*sqrt(3109)
3110,12440,2,884857008*u + 49346151679,25.3152728001831,sqrt(3110)
3111,12444,4,-960275*u - 53560624,18.4894719097648,sqrt(3111)
3113,3113,1,413445020284*u - 23067860999127,31.4626086465224,1/2*sqrt(3113)
3115,12460,4,433203*u + 24178006,17.6941011154635,sqrt(3115)
3117,3117,1,-83089499/2*u + 4638894989/2,22.2577420259002,1/2*sqrt(3117)
3118,12472,1,-1598121342441062094523956*u - 89237584631512807552800143,60.4464917156302,sqrt(3118)
3119,12476,1,-77024448015800300081493511*u + 4301661990659037864538421520,64.3219461488788,sqrt(3119)
3121,3121,5,225641*u - 12605640,17.0428020713778,1/2*sqrt(3121)
3122,12488,4,-8*u - 447,6.79570452397627,sqrt(3122)
3126,12504,2,26585967200418*u - 1486438520792165,35.6283065797075,sqrt(3126)
3127,12508,2,7221918828180*u - 403846704642599,34.3252036584886,sqrt(3127)
3129,3129,10,-16*u + 895,7.48997058673453,1/2*sqrt(3129)
3130,12520,4,316525525*u - 17708464557,24.2904557663330,sqrt(3130)
3131,12524,2,1525263220*u + 85346621049,25.8631338766134,sqrt(3131)
3133,3133,2,-51545/2*u + 2885139/2,14.8750836370065,1/2*sqrt(3133)
3134,12536,5,-56*u - 3135,8.74353160819002,sqrt(3134)
3135,12540,8,-u - 56,4.71841914237288,sqrt(3135)
3137,3137,9,-u + 56,4.71857858115177,1/2*sqrt(3137)
3138,12552,6,56*u + 3137,8.74416936334610,sqrt(3138)
3139,12556,2,7407698821274160879*u + 415029507064295362010,48.1680284735156,sqrt(3139)
3142,12568,1,11938718615110690961070*u - 669207511031237499832901,55.5535283263806,sqrt(3142)
3143,12572,4,16*u + 897,7.49220273190867,sqrt(3143)
3145,3145,4,-23979605*u + 1344783432,21.7126460004951,1/2*sqrt(3145)
3147,12588,2,497720615843*u - 27921194970602,31.6535543732734,sqrt(3147)
3149,3149,1,2417677/2*u - 135670245/2,18.7257378303123,1/2*sqrt(3149)
3151,12604,2,-842331798900203480514057*u - 47283258454664108425083440,59.8113457013860,sqrt(3151)
3153,3153,1,-337848542050036*u + 18970729627847767,38.1748208208734,1/2*sqrt(3153)
3154,12616,2,-60882224255870719804284*u + 3419175201199711490262545,57.1845887651657,sqrt(3154)
3155,12620,2,-1297054580*u + 72854760249,25.7048808911700,sqrt(3155)
3157,3157,2,999/2*u - 56131/2,10.9354435232449,1/2*sqrt(3157)
3158,12632,3,-146166*u - 8213957,16.6144925190802,sqrt(3158)
3161,3161,4,40885*u - 2298668,15.3409875632638,1/2*sqrt(3161)
3162,12648,4,1118*u - 62867,11.7419238432230,sqrt(3162)
3163,12652,3,245899509*u - 13829524802,24.0432188026506,sqrt(3163)
3165,3165,2,120*u - 6751,9.51059309611647,1/2*sqrt(3165)
3166,12664,3,-10913716410016992*u + 614084477747659775,41.6520560800619,sqrt(3166)
3167,12668,1,-137129167*u + 7717095408,23.4598510682590,sqrt(3167)
3169,3169,1,24093383896727483428141112399205123577*u - 1356309863832314455774566238208011624500,90.7987334838915,1/2*sqrt(3169)
3170,12680,4,109*u - 6137,9.41523848958690,sqrt(3170)
3171,12684,4,32959912*u + 1856026465,22.0348509109282,sqrt(3171)
3173,3173,3,-3/2*u + 169/2,5.12986370030442,1/2*sqrt(3173)
3178,12712,2,27886284036474*u + 1572054481606573,35.6843069263876,sqrt(3178)
3181,3181,5,5*u - 282,6.33505739518828,1/2*sqrt(3181)
3182,12728,2,1426432550*u + 80463946251,25.8042222289476,sqrt(3182)
3183,12732,2,-62635825*u + 3533793124,22.6787848509241,sqrt(3183)
3187,12748,1,593740205304452435439318600585*u - 33518724973599159805322963185226,73.2828042074913,sqrt(3187)
3189,3189,1,-10719044833/2*u + 605317663445/2,27.1290192207251,1/2*sqrt(3189)
3190,12760,4,886266*u + 50056379,18.4218076887115,sqrt(3190)
3191,12764,1,-48379077178268683*u + 2732882641389714120,43.1450358191630,sqrt(3191)
3193,3193,1,71730134036988504056228878450800*u - 4053228630090230563044843848239999,78.0779690055075,1/2*sqrt(3193)
3194,12776,2,-78216792565273*u - 4420459935979675,36.7181673240605,sqrt(3194)
3197,3197,1,-2832*u + 160127,12.6768697099132,1/2*sqrt(3197)
3198,12792,4,1160*u - 65599,11.7844629114154,sqrt(3198)
3199,12796,4,-257847355224*u - 14583769822945,31.0040775508923,sqrt(3199)
3201,3201,8,168*u - 9505,9.85272043271531,1/2*sqrt(3201)
3202,12808,8,29*u + 1641,8.09620836448740,sqrt(3202)
3203,12812,1,53189902261677345*u + 3010285326252238226,43.2417137214958,sqrt(3203)
3205,3205,2,-10881/2*u + 616003/2,13.3310071126310,1/2*sqrt(3205)
3206,12824,2,2376599650*u - 134566757499,26.3184734316957,sqrt(3206)
3207,12828,2,388047828*u - 21975296167,24.5063319384384,sqrt(3207)
3209,3209,1,658005510878888885*u - 37274719969189347032,45.7579942025117,1/2*sqrt(3209)
3210,12840,8,-102*u - 5779,9.35513310939199,sqrt(3210)
3214,12856,1,-48026800531883793826480891758974237154019847745804*u - 2722742634151186538759112460772073211555627478218895,119.126626616929,sqrt(3214)
3215,12860,2,2153441846145*u + 122102241535124,33.1290270356277,sqrt(3215)
3217,3217,1,-929622930226573693769864204943641*u - 52726914523425161500370446879147776,80.6435812865612,1/2*sqrt(3217)
3218,12872,2,6864*u - 389377,13.5654504855056,sqrt(3218)
3219,12876,4,345*u + 19574,10.5751046138932,sqrt(3219)
3221,3221,3,-65/2*u + 3689/2,8.21311077107896,1/2*sqrt(3221)
3223,12892,2,3849871290915*u + 218562859075276,33.7112419542059,sqrt(3223)
3226,12904,2,-341038565390233978825*u + 19370269996753830049557,52.0111735496701,sqrt(3226)
3227,12908,2,-587227*u - 33358422,18.0159680127377,sqrt(3227)
3229,3229,3,-4405/2*u + 250311/2,12.4304594237335,1/2*sqrt(3229)
3230,12920,4,6*u + 341,6.52502750787222,sqrt(3230)
3233,3233,2,18737*u - 1065376,14.5719855270210,1/2*sqrt(3233)
3235,12940,2,-157705496496673927983*u + 8969825050006492148446,51.2413003054142,sqrt(3235)
3237,3237,2,19/2*u - 1081/2,6.98564096188475,1/2*sqrt(3237)
3238,12952,5,5863386*u + 333646757,20.3187405580604,sqrt(3238)
3239,12956,2,2027723021*u - 115402204680,26.1648364760772,sqrt(3239)
3241,3241,1,446479302968989604177028852651508804392*u + 25417969077448458815476572185794315237855,93.7294221752257,1/2*sqrt(3241)
3242,12968,2,-17221*u + 980539,14.4890048800124,sqrt(3242)
3243,12972,8,-19*u - 1082,7.67971342642323,sqrt(3243)
3245,3245,4,-1/2*u + 57/2,4.04274333862663,1/2*sqrt(3245)
3246,12984,10,-38*u + 2165,8.37332276766007,sqrt(3246)
3247,12988,8,57*u + 3248,8.77894185814372,sqrt(3247)
3251,13004,5,-57*u - 3250,8.77955743221509,sqrt(3251)
3253,3253,5,-1/2*u + 57/2,4.04335891284379,1/2*sqrt(3253)
3254,13016,1,-86088242748021944166*u - 4910804185196699146565,50.6388718470024,sqrt(3254)
3255,13020,8,19*u - 1084,7.68156014980365,sqrt(3255)
3257,3257,1,-7291084818881285*u + 416103175176838268,41.2628568222327,1/2*sqrt(3257)
3259,13036,1,21097607271952384696890088342203142603326873550532163819*u + 1204412859964726884213844443965680238889984046218177821690,132.126489676275,sqrt(3259)
3261,3261,3,-19/2*u + 1085/2,6.98933441651819,1/2*sqrt(3261)
3262,13048,4,356448*u - 20358143,17.5221387177953,sqrt(3262)
3263,13052,2,-635916*u - 36325223,18.1011700869844,sqrt(3263)
3265,3265,2,-1210941783807937*u + 69193429690364472,39.4688294869155,1/2*sqrt(3265)
3266,13064,4,126242*u - 7214595,16.4847637961184,sqrt(3266)
3269,3269,1,153303/2*u - 8765125/2,15.9862913375022,1/2*sqrt(3269)
3270,13080,4,-173130*u - 9900251,16.8012178488787,sqrt(3270)
3271,13084,1,-28320913834308047704854247400637268662485889692637*u + 1619748307207664426365321779196104474376957858283720,118.607257694509,sqrt(3271)
3273,3273,1,150143697253183208387540*u - 8589741784055686372536599,58.1057580878980,1/2*sqrt(3273)
3274,13096,2,-12280947698152505*u + 702702048110161293,41.7868565482941,sqrt(3274)
3277,3277,2,-44017/2*u + 2519757/2,14.7396730262668,1/2*sqrt(3277)
3278,13112,2,556554*u - 31864843,17.9701610402424,sqrt(3278)
3279,13116,2,-11101886220126884*u + 635722350398965465,41.6866854875160,sqrt(3279)
3281,3281,6,25*u - 1432,7.95997464999462,1/2*sqrt(3281)
3282,13128,2,258207752*u + 14792397377,24.1105263755489,sqrt(3282)
3286,13144,2,-49101064282705422*u + 2814651859822045595,43.1745174351536,sqrt(3286)
3287,13148,6,-3*u - 172,5.84063320675249,sqrt(3287)
3289,3289,2,168938217003261504*u - 9688573605499877375,44.4106260667853,1/2*sqrt(3289)
