d,dK,hK,fu,rK,mb
6841,6841,1,-14938000508985761962470291157286881933539273224412398914178508869*u + 1235527070052042696939235816198820626122031025038581655649649283020,152.875260974573,1/2*sqrt(6841)
6842,27368,2,21808618*u - 1803929997,22.0063806340702,sqrt(6842)
6843,27372,4,99019435*u + 8191128026,23.5194646379995,sqrt(6843)
6846,27384,4,1625085562*u + 134460486805,26.3176833949854,sqrt(6846)
6847,27388,2,32163396030598352973929221979295*u - 2661411702608587276805981584260224,77.6573119466439,sqrt(6847)
6851,27404,4,-5758305*u + 476619326,20.6753758520940,sqrt(6851)
6853,6853,2,-230475/2*u + 19079377/2,16.7641185714597,1/2*sqrt(6853)
6854,27416,10,-90*u - 7451,9.60925070661058,sqrt(6854)
6855,27420,4,-587285643*u + 48624272164,25.3005358509833,sqrt(6855)
6857,6857,1,-155714174253896971156638269*u + 12894224333550273502362385876,65.4197241764262,1/2*sqrt(6857)
6861,6861,1,127102290802331/2*u - 10528029367214045/2,36.8928175589288,1/2*sqrt(6861)
6862,27448,2,-3720781335811600988268*u + 308219069405376386691983,54.7782449278831,sqrt(6862)
6863,27452,1,-38153142748683319*u + 3160729405673705088,43.2904816799960,sqrt(6863)
6865,6865,2,-883053163251814456682521*u + 73165630823979300273846408,60.2479151988607,1/2*sqrt(6865)
6866,27464,4,-402769*u - 33373975,18.0164341431625,sqrt(6866)
6869,6869,1,-148769616073*u + 12329941055830,30.8361988331043,1/2*sqrt(6869)
6870,27480,4,-1708402*u + 141601691,19.4616758618029,sqrt(6870)
6871,27484,1,-861790967205632429759941641223758475700047917169294727521563*u - 71435141943732810809759412232060073004856269849016040765233400,143.117042692551,sqrt(6871)
6873,6873,2,-1114258408524*u + 92375987074793,32.8500353612185,1/2*sqrt(6873)
6874,27496,2,-16873776817099311441845882424*u + 1398997906059803271252552986815,70.1064561693229,sqrt(6874)
6878,27512,2,-326869977194894*u + 27108539395120203,38.5317723605516,sqrt(6878)
6879,27516,2,1477187700351101776084*u + 122517559601592364567015,53.8556884968334,sqrt(6879)
6881,6881,1,133611666011606100791064517226448*u - 11083327292052039650498477349284735,79.0838971827190,1/2*sqrt(6881)
6882,27528,4,13490*u - 1119101,14.6211834229407,sqrt(6882)
6883,27532,1,10345287219947942681458692716251599458151115997240799*u - 858284831758042369062367976035456822155712757140696922,124.879922939400,sqrt(6883)
6886,27544,4,7200217093667322*u + 597487880199453605,41.6246575748856,sqrt(6886)
6887,27548,6,-83*u - 6888,9.53068322139820,sqrt(6887)
6890,27560,16,-u + 83,5.11202407611855,sqrt(6890)
6891,27564,10,-83*u + 6890,9.53097353930140,sqrt(6891)
6893,6893,4,1/2*u - 83/2,4.41898573514916,1/2*sqrt(6893)
6895,27580,4,-1092123899535*u - 90685749427876,32.8315685236013,sqrt(6895)
6898,27592,2,-16096468496761807290240*u - 1336879300485970644582401,56.2455274300862,sqrt(6898)
6899,27596,1,386164587355776156374056273401*u - 32074915241545140745127106771490,73.2387742383712,sqrt(6899)
6901,6901,3,296868*u - 24661495,17.7139008589159,1/2*sqrt(6901)
6902,27608,4,-64630*u + 5369349,16.1893644106459,sqrt(6902)
6905,6905,2,-1579628*u + 131261289,19.3858476477258,1/2*sqrt(6905)
6906,27624,2,48307673971902629247707972774560*u + 4014481062822361999567554597399551,78.0683633388004,sqrt(6906)
6907,27628,1,1152690423699649071980218257142155*u - 95798214155711013328661732924040026,81.2406992927856,sqrt(6907)
6910,27640,2,-8074479053212333259249982*u - 671202454395903067920695221,62.4642602242915,sqrt(6910)
6911,27644,1,-471904406925246978101951814792304932097*u + 39230557470711104688735239346162196759440,94.1634217777646,sqrt(6911)
6913,6913,1,-882675641505246365480174463321868878709943560420530024*u - 73389583046108149002701974395430961047794790233789011167,129.328524207434,1/2*sqrt(6913)
6914,27656,2,-46896946*u + 3899502915,22.7772621048262,sqrt(6914)
6915,27660,4,-4636833*u + 385582706,20.4634134506698,sqrt(6915)
6917,6917,1,-1143413153/2*u + 95095960993/2,25.2781523344392,1/2*sqrt(6917)
6918,27672,4,-10839386*u - 901560677,21.3127850856136,sqrt(6918)
6919,27676,4,-2701996607715*u - 224753500612576,33.7391725453032,sqrt(6919)
6922,27688,2,-843812496353581361*u + 70203982648814498781,46.3910838967644,sqrt(6922)
6923,27692,4,46024*u - 3829407,15.8513676994421,sqrt(6923)
6926,27704,1,57314116311660957433798732*u + 4769829379903519774501376655,64.4252552262474,sqrt(6926)
6927,27708,6,-33985*u - 2828524,15.5484127593520,sqrt(6927)
6931,27724,2,2799810998132947495166199925494592860*u - 233091622339199727504473307004324947449,89.0376421335407,sqrt(6931)
6933,6933,1,-168447916*u + 14025754807,24.0573082861479,1/2*sqrt(6933)
6934,27736,1,4108067611206157795874355498678012859987681462852548723024033403212091014294*u + 342081431826989935905586129014057832628874846945846047576069939049314884140485,179.222077968591,sqrt(6934)
6935,27740,4,-19364*u + 1612569,14.9864862979941,sqrt(6935)
6937,6937,1,-557022004986893110082554775102683650600*u + 46393613427850526203284130298180677878751,94.3311276154453,1/2*sqrt(6937)
6938,27752,2,1246024408205*u - 103787176557107,32.9665107196763,sqrt(6938)
6941,6941,1,-1262443102140*u + 105177498118199,32.9798176776982,1/2*sqrt(6941)
6942,27768,4,-2068*u - 172303,12.7501570144076,sqrt(6942)
6943,27772,2,240566528124*u + 20045125658663,31.3221543113916,sqrt(6943)
6945,6945,10,300*u - 25001,10.8198182832103,1/2*sqrt(6945)
6946,27784,8,-585830910*u - 48824709949,25.3046495536268,sqrt(6946)
6947,27788,1,-97059698443695*u + 8089796315457026,37.3225271289011,sqrt(6947)
6949,6949,5,-61/2*u + 5085/2,8.53405034715657,1/2*sqrt(6949)
6951,27804,4,-22017574332*u - 1835663681305,28.9315743917902,sqrt(6951)
6953,6953,8,-13*u + 1084,7.68156057531529,1/2*sqrt(6953)
6954,27816,4,-4320388884*u + 360280024145,27.3032945914392,sqrt(6954)
6955,27820,4,-40526657715198483*u - 3379787189987496614,43.3574916004234,sqrt(6955)
6959,27836,1,305645690789044488821032066200798046962169*u - 25497153316893456008759245715137008308385600,100.640287897611,sqrt(6959)
6961,6961,1,8636265432010931073254121219912022272215038904351372663921*u - 720546144352431426058578642392917349048753971805243668509540,138.520506939512,1/2*sqrt(6961)
6963,27852,4,-6759*u + 564002,13.9359602571324,sqrt(6963)
6965,6965,2,403/2*u - 33633/2,10.4232630059377,1/2*sqrt(6965)
6967,27868,1,-31538371040640744508767791310177964309940629040197981227*u - 2632462319445291152490550459910245363945428893537881322888,132.908417132543,sqrt(6967)
6969,6969,2,152387835521506177375864*u - 12721418288840459357220575,58.4984764648083,1/2*sqrt(6969)
6970,27880,8,-1373*u - 114627,12.3425858381862,sqrt(6970)
6971,27884,1,-321872483391760286001347581563*u + 26873943030044445210050814552370,73.0618571269411,sqrt(6971)
6973,6973,1,-9563045310285/2*u + 798557230062173/2,34.3138277529780,1/2*sqrt(6973)
6974,27896,2,-148101671583647990*u - 12368041443487422549,44.6547946971563,sqrt(6974)
6977,6977,1,-61576484509503861901385*u + 5143387585300134906905732,57.5929013380852,1/2*sqrt(6977)
6978,27912,2,-1615171020057460*u - 134922380889552401,40.1366232321846,sqrt(6978)
6979,27916,2,-91514260670702484927557365566376815*u - 7645138800879208002623583831436667174,85.6202805233341,sqrt(6979)
6981,6981,4,105/2*u - 8773/2,9.07943408913555,1/2*sqrt(6981)
6982,27928,1,-3626486010133685983459148541786048309879378*u + 303023233858060576021855101641867305929755717,103.115530568279,sqrt(6982)
6983,27932,1,190527007933587282252318048995*u - 15921264901762375030230283698024,72.5383556012696,sqrt(6983)
6985,6985,2,812181807584285432377068*u - 67879160503556447287630871,60.1729184853459,1/2*sqrt(6985)
6986,27944,2,-33514347085472*u + 2801206037318655,36.2619736275291,sqrt(6986)
6987,27948,4,24157*u + 2019242,15.2113799319895,sqrt(6987)
6989,6989,4,-5*u + 418,6.72863004390968,1/2*sqrt(6989)
6990,27960,4,-220411601316*u + 18427780800271,31.2380276485636,sqrt(6990)
6991,27964,1,-72839416954580096549824736583139003804661746272445348233*u + 6090263903150802253870395710443423009003553853618911478320,133.747188895854,sqrt(6991)
6994,27976,20,73*u - 6105,9.41001057381237,sqrt(6994)
6995,27980,6,4048*u - 338559,13.4256008350792,sqrt(6995)
6997,6997,3,43705/2*u - 3655839/2,15.1118361733875,1/2*sqrt(6997)
6998,27992,1,-194209261890019926*u + 16246391210119762757,44.9275496591880,sqrt(6998)
6999,27996,2,456702876147965*u + 38207774628414076,38.8749625946789,sqrt(6999)
7001,7001,1,7511611713201188529115119645155004205*u - 628511414391050628788158068555494154032,90.0295647175332,1/2*sqrt(7001)
7003,28012,2,537483980625760951104*u + 44978771360426037700607,52.8536247643513,sqrt(7003)
7005,7005,2,8855/2*u - 741127/2,13.5159272796043,1/2*sqrt(7005)
7006,28024,12,-540*u - 45199,11.4119774221194,sqrt(7006)
7009,7009,1,-71292441884619989331785119646323093893923606030453059634026356*u + 5968586884642987024718791426530239934766608476057177628626581975,147.542518235831,1/2*sqrt(7009)
7010,28040,4,60013*u + 5024633,16.1230101549763,sqrt(7010)
7013,7013,1,-1537*u + 128714,12.4584953483519,1/2*sqrt(7013)
7014,28056,12,-4*u + 335,6.50727548470994,sqrt(7014)
7015,28060,4,-1018041323277*u - 85266658626544,32.7699518026713,sqrt(7015)
7017,7017,1,-2656127946337734210891695308*u + 222497291978034068692047519383,68.2678596220462,1/2*sqrt(7017)
7019,28076,3,187225047411*u + 15685615697050,31.0769123912370,sqrt(7019)
7021,7021,2,-66693780915/2*u + 5588365785973/2,29.3517080143744,1/2*sqrt(7021)
7022,28088,1,3841987328587009559539470188*u + 321948451614677799733348011663,68.6373361359749,sqrt(7022)
7023,28092,2,-53110060385891688300*u + 4450800512849106735001,50.5405181039626,sqrt(7023)
7026,28104,2,-94681527132*u - 7936322853905,30.3956183478393,sqrt(7026)
7027,28108,1,-2213678720923098823821299944198737694117497*u + 185566496006740711828912891832420040080348162,102.625134373162,sqrt(7027)
7030,28120,4,-16195285172668296*u + 1357895228146512191,42.4456147290272,sqrt(7030)
7031,28124,4,185227*u - 15531480,17.2515266705646,sqrt(7031)
7033,7033,2,4288103932146445093*u - 359613189268989399804,48.0247078339888,1/2*sqrt(7033)
7034,28136,2,-9425204110454894933*u + 790481928782662273075,48.8123216503510,sqrt(7034)
7035,28140,8,-8*u + 671,7.20191576227298,sqrt(7035)
7037,7037,1,36387641/2*u - 3052443801/2,21.8392083529688,1/2*sqrt(7037)
7039,28156,1,1531707955696692244138961278222210151949452854393085082748314546965620267329*u + 128508380551666816104269966903993143430512361302828552255461096345132548454320,178.243023275623,sqrt(7039)
7041,7041,1,-34180762640228573111371465828664942887492*u + 2868130584299621998879570685881713415549975,98.4553815394959,1/2*sqrt(7041)
7042,28168,16,12*u - 1007,7.60787782674201,sqrt(7042)
7043,28172,1,-134954505463356627447729*u + 11325730736312029251122842,58.3822666058822,sqrt(7043)
7045,7045,4,229/2*u - 19221/2,9.86375871301388,1/2*sqrt(7045)
7046,28184,2,-13733416436111660638*u + 1152789225529101564795,49.1896185527456,sqrt(7046)
7049,7049,10,-24*u + 2015,8.30152159336778,1/2*sqrt(7049)
7051,28204,8,87882093*u - 7379479810,23.4151161671846,sqrt(7051)
7053,7053,3,-56*u + 4703,9.14910305120209,1/2*sqrt(7053)
7054,28216,17,84*u + 7055,9.55463903982406,sqrt(7054)
7055,28220,12,u + 84,5.12392854668109,sqrt(7055)
7057,7057,21,u - 84,5.12399940835939,1/2*sqrt(7057)
7058,28232,6,84*u + 7057,9.55492248654082,sqrt(7058)
7059,28236,8,-56*u + 4705,9.14952822128613,sqrt(7059)
7061,7061,1,-37269/2*u + 3131705/2,14.9570881426401,1/2*sqrt(7061)
7062,28248,8,28*u + 2353,8.45659352413331,sqrt(7062)
7063,28252,16,24*u - 2017,8.30251365706326,sqrt(7063)
7066,28264,2,-2635638228419651589230805169*u - 221550438869442603350392724955,68.2635949699474,sqrt(7066)
7067,28268,2,-137804541627*u - 11584600899238,30.7738450039942,sqrt(7067)
7069,7069,1,11097782313178975921/2*u - 933072076091464420875/2,48.2850141237301,1/2*sqrt(7069)
7070,28280,8,12*u - 1009,7.60986195535344,sqrt(7070)
7071,28284,2,-22957263179061715239026652375*u + 1930458774470121023030346828124,70.4284576520296,sqrt(7071)
7073,7073,1,-94796186689132823994324*u + 7972466382330811044537943,58.0311833156067,1/2*sqrt(7073)
7077,7077,4,-8*u + 673,7.20489195824133,1/2*sqrt(7077)
7078,28312,1,203331616465712969444224932491961020788317633210*u - 17106461819726902459394915596118096433933213604901,114.056687920597,sqrt(7078)
7079,28316,1,-835792546000985983471707851891*u + 70320904750093950354331609712040,74.0237690898600,sqrt(7079)
7081,7081,2,-81544391275867648710881206856448*u + 6861852719746708107325107654918145,78.6044327304022,1/2*sqrt(7081)
7082,28328,2,41325841*u + 3477760429,22.6628015492373,sqrt(7082)
7085,7085,4,-29/2*u + 2441/2,7.80016323822093,1/2*sqrt(7085)
7086,28344,2,23005575673184773256870*u + 1936572137674999056828299,56.6161088832709,sqrt(7086)
7087,28348,2,-913323719974329342063*u - 76887537749585427282452,53.3897779389410,sqrt(7087)
7089,7089,2,-56661806270703971696*u + 4770708741351639842945,50.6099290103904,1/2*sqrt(7089)
7090,28360,4,-27842861*u + 2344428417,22.2684546442781,sqrt(7090)
7091,28364,2,999699935975*u + 84182807808126,32.7571590140873,sqrt(7091)
7093,7093,4,-2005/2*u + 168861/2,12.0368311703066,1/2*sqrt(7093)
7094,28376,1,-58613486574420546366114*u + 4936772882649045112237925,57.5519012675262,sqrt(7094)
7095,28380,8,-949*u - 79936,11.9821287740061,sqrt(7095)
7097,7097,1,1589230850943725320*u - 133882677702552613599,47.0366427313619,1/2*sqrt(7097)
7099,28396,2,2290349753853833488181536949443416862251*u + 192974709385326093771543352497161817833510,95.7565249481919,sqrt(7099)
7102,28408,2,-748774428961892787385698*u + 63101740539450381138159947,60.0999377654103,sqrt(7102)
7103,28412,1,-5726853303536671*u + 482655173746128768,41.4112260481652,sqrt(7103)
7106,28424,4,72751848*u + 6132769345,23.2300594346055,sqrt(7106)
7107,28428,12,-33*u + 2782,8.62407252074160,sqrt(7107)
7109,7109,1,625941054065*u - 52776148611782,32.2902276543021,1/2*sqrt(7109)
7111,28444,2,3864743218760161362135436341626628*u - 325901217679499184254702205260908825,82.4650495715593,sqrt(7111)
7113,7113,1,4176632335827305364627833723444*u - 352251337537997735951111524667287,75.6350449182799,1/2*sqrt(7113)
7114,28456,2,3945081674987952424272619358871907697*u - 332746065747478633199600011728120848835,89.3935901621023,sqrt(7114)
7115,28460,2,2828106725006147*u - 238552101469884006,40.7065113167416,sqrt(7115)
7117,7117,3,69/2*u - 5821/2,8.66922731775932,1/2*sqrt(7117)
7118,28472,1,8749193739164016004*u + 738154081304213933583,48.7438314395163,sqrt(7118)
7121,7121,1,23129924548813681949778523811101083066265*u - 1951842224669398868885453230644415890765832,98.0704947435081,1/2*sqrt(7121)
7122,28488,2,-15501433492*u - 1308196087697,28.5928174524289,sqrt(7122)
7123,28492,2,-1245774050081336037185319*u - 105140672929207947055493402,60.6104886081037,sqrt(7123)
7126,28504,6,-807908610*u - 68200121051,25.6388593572955,sqrt(7126)
7127,28508,1,55358504417895102341477*u - 4673451370149133916711928,57.4970872625576,sqrt(7127)
7129,7129,1,239991892475381067492566707958688434280468674153412958325*u - 20263332824783762428229892729259264345268005126010103061068,134.949310469216,1/2*sqrt(7129)
7130,28520,4,311178*u - 26275661,17.7773008119641,sqrt(7130)
7131,28524,4,-30263721323*u - 2555627468690,29.2624660746077,sqrt(7131)
7133,7133,1,-6932624*u + 585509247,20.8811397147763,1/2*sqrt(7133)
7134,28536,4,603771586944*u - 50996365377535,32.2559226595660,sqrt(7134)
7135,28540,2,227858052879524844906423*u - 19246925736067952865859804,58.9125407583747,sqrt(7135)
7138,28552,2,4429445765314124656560*u - 374229190611501061638401,54.9723025522803,sqrt(7138)
7141,7141,2,-236083165865/2*u + 19950075194439/2,30.6242540284021,1/2*sqrt(7141)
7142,28568,1,44635525712489905661529193985442*u - 3772164096577976530300730205634117,78.0061041170532,sqrt(7142)
7143,28572,2,1229780731*u - 103936481068,26.0601929710970,sqrt(7143)
7145,7145,2,30066612*u - 2541473641,22.3491571039232,1/2*sqrt(7145)
7147,28588,2,38108676508641843*u - 3221704897533680102,43.3095895451724,sqrt(7147)
7149,7149,1,-62619839260022573/2*u + 5294617576249597205/2,43.1132224267779,1/2*sqrt(7149)
7151,28604,1,-176192894928494963216227289946438837766256807*u + 14899502942470983534802910074321191065698587840,107.010804218121,sqrt(7151)
7153,7153,1,20751978786983686347099961526130753555971474760*u - 1755107117082882144034277423928821979198857245151,111.779761534704,1/2*sqrt(7153)
7157,7157,2,5/2*u - 423/2,6.04736659019046,1/2*sqrt(7157)
7158,28632,2,3708761463446*u + 313779631558277,34.0728592256886,sqrt(7158)
7159,28636,1,-4607276914722018315479111193398277059932369598795329812471043303711283019*u + 389825726540685126406277027294113105746231645954870338429875941495413080520,172.444973660362,sqrt(7159)
7161,7161,4,-3132110028*u + 265047582185,26.9963223827895,1/2*sqrt(7161)
7162,28648,2,-4522307057551374209866063501909*u + 382716516708311101235551894024461,75.7179945202520,sqrt(7162)
7163,28652,4,539*u - 45618,11.4212048348963,sqrt(7163)
7165,7165,2,3143224897/2*u - 266062429941/2,26.3069968172169,1/2*sqrt(7165)
7166,28664,1,-11581148578417339179401711895660347392*u - 980370050116423351527963895555409575935,90.4741406308961,sqrt(7166)
7167,28668,2,25783926428*u - 2182819151527,29.1047855266149,sqrt(7167)
7169,7169,1,-39404660060240966962772291562631564*u - 3336390496309794941468515769974835415,84.7911000612404,1/2*sqrt(7169)
7170,28680,4,11319235620*u - 958465925999,28.2817470300633,sqrt(7170)
7171,28684,2,-99286540800775575202500*u + 8407758739865457596875001,58.0843443514632,sqrt(7171)
7174,28696,2,-710899387200043304248326*u - 60212800403131083325897445,60.0530743734102,sqrt(7174)
7177,7177,1,288385871781079245137602514193710625459781499177596405*u + 24431236809771434577360292137605304633207861311402797368,128.228604712906,1/2*sqrt(7177)
7178,28712,4,65*u - 5507,9.30692247806589,sqrt(7178)
7179,28716,2,-28497352434261176303034117309*u - 2414551595737586572062311598890,70.6522135656034,sqrt(7179)
7181,7181,1,-3350548*u + 283928055,20.1573786171278,1/2*sqrt(7181)
7183,28732,2,7544502816321054331100844*u + 639416086660913161224686183,62.4157448077205,sqrt(7183)
7185,7185,2,-87994868213704*u + 7458830386698719,37.2413221927695,1/2*sqrt(7185)
7186,28744,4,-131549477126420901929*u - 11151485721778906239225,51.4590068710543,sqrt(7186)
7187,28748,1,208562396177384795655*u + 17681122384179322376026,51.9199316718975,sqrt(7187)
7189,7189,2,8667389385/2*u - 734890358477/2,27.3229871528918,1/2*sqrt(7189)
7190,28760,2,-5471480742624*u - 463948014228479,34.4639408041373,sqrt(7190)
7193,7193,1,-3198702734584968645739128685*u + 271286955514355824995547305368,68.4661218285014,1/2*sqrt(7193)
7194,28776,4,5849636*u - 496151215,20.7155384877377,sqrt(7194)
7195,28780,2,-10632955147190261980512*u + 901922831783152265525759,55.8519630974909,sqrt(7195)
7197,7197,1,-2278856335/2*u + 193327083073/2,25.9876493223634,1/2*sqrt(7197)
7198,28792,2,554836474515118341300200093790*u - 47072896764806468984194727209099,73.6223973655368,sqrt(7198)
